SCHUL_RDNMA,SCHUL_NM,LTTUD,LGTUD,least_dis,least_center
경기도 수원시 영통구 동탄지성로 468,망포고등학교,37.23387,127.04634,1.7257550449732393,태안
경기도 수원시 영통구 삼성로213번길 120,매원고등학교,37.273884,127.045135,1.0089857744164725,원천
경기도 화성시 동탄반석로 21,반송고등학교,37.19273,127.077675,1.0555762266363797,동탄
경기도 화성시 봉담읍 상봉길 42,봉담고등학교,37.21772,126.954025,0.46839533942358197,봉담
경기도 화성시 삼성1로 47,예당고등학교,37.208458,127.080215,0.9255266727881732,동탄
경기도 부천시 오정구 역곡로 531,수주고등학교,37.53216,126.81521,0.8519447874246351,원종
경기도 고양시 덕양구 읍내로 13,고양일고등학교,37.699787,126.901054,3.2798332620539723,신도
경기도 고양시 일산동구 하늘마을로 75,안곡고등학교,37.682587,126.78687,0.9188277580868085,중산
경기도 남양주시 와부읍 수레로 127-20,와부고등학교,37.5,127.2,3.515246510104322,신장
경기도 수원시 권선구 서둔로17번길 32,고색고등학교,37.25389,126.98248,0.7979099084816439,고색
경기도 화성시 금반2길 13,나루고등학교,37.186634,127.07204,1.2621546119283737,동탄
경기도 용인시 기흥구 한보라1로43번길 7,보라고등학교,37.251373,127.11053,1.8499949048719027,구갈
경기도 용인시 기흥구 동백중앙로 21,초당고등학교,37.258724,127.16318,1.5534274297262745,동백
경기도 성남시 수정구 복정안골로 35,복정고등학교,37.4,127.1,1.5273407941912958,판교
경기도 용인시 처인구 포곡읍 포곡로210번길 26,포곡고등학교,37.27269,127.227646,0.42719148972234156,포곡
경기도 화성시 향남읍 행정동로 49,향남고등학교,37.128815,126.926186,0.6356268960591673,향남
경기도 용인시 기흥구 구성1로 21,청덕고등학교,37.292114,127.14403,1.5749128562211259,동백
경기도 시흥시 승지로 107,시흥능곡고등학교,37.37391,126.81215,1.1542225999318807,연성
경기도 시흥시 매화로 35,시흥매화고등학교,37.416058,126.8159,2.6934795144309414,연성
경기도 의정부시 동일로454번길 150,발곡고등학교,37.72843,127.06769,1.5740971201957799,금오
경기도 시흥시 포도원로 50,신천고등학교,37.43515,126.77847,1.671235960919246,은행
경기도 안산시 단원구 지곡로 138,선부고등학교,37.34111,126.794075,1.2430544533823926,선부
경기도 남양주시 오남읍 진건오남로 784-27,오남고등학교,37.7,127.2,0.6747914202784393,오남
경기도 의왕시 덕영대로 115,의왕고등학교,37.32264,126.95855,2.3083317822418925,고천
경기도 평택시 이충로35번길 50,이충고등학교,37.05715,127.06494,1.9174581570003655,모곡
경기도 김포시 김포한강2로 131,장기고등학교,37.640022,126.66824,2.660537937397975,마산
경기도 안산시 단원구 신길로 45,신길고등학교,37.3,126.8,1.119647343352322,원시
경기도 광주시 회안대로 350-32,광남고등학교,37.384834,127.237915,1.0244579508253109,오포
경기도 안산시 상록구 순환로 532,광덕고등학교,37.34,126.84604,0.9925359443603802,월피
경기도 용인시 기흥구 흥덕2로 36,흥덕고등학교,37.270718,127.07433,1.3227983541710133,영통
경기도 양주시 고읍북로 36,덕현고등학교,37.798462,127.08446,1.636795433551882,고읍
경기도 고양시 덕양구 서정마을2로 39,서정고등학교,37.621025,126.84945,0.7759897521574629,행신
경기도 광명시 한내일로 17,운산고등학교,37.45437,126.88341,0.4291044948242451,소하
경기도 파주시 와석순환로 267,운정고등학교,37.7,126.7,2.7201584770558904,교하
경기도 남양주시 화도읍 녹촌로 35,마석고등학교,37.643967,127.29929,0.7386475160137382,화도
경기도 안산시 상록구 반석로4길 34,상록고등학교,37.299107,126.873985,3.234440354394596,월피
경기도 남양주시 진접읍 해밀예당2로 13,진접고등학교,37.715935,127.190346,0.6506961615334076,진접
경기도 평택시 청북읍 안청로4길 55,청북고등학교,37.02241,126.91961,2.3068653362615295,청북
경기도 오산시 수목원로 559-17,세마고등학교,37.18064,127.04091,2.0564227261699535,태안
경기도 화성시 동탄원천로 315-26,능동고등학교,37.21371,127.05739,1.725686678350235,동탄
경기도 김포시 통진읍 마송1로 155,마송고등학교,37.687195,126.59367,0.3741595797939234,통진
경기도 의왕시 모락로 134,모락고등학교,37.372513,126.967766,0.9330262574134748,귀인
경기도 광주시 수하길11번길 43,경화여자English Business고등학교,37.41957,127.26422,0.32163644077163767,경안
경기도 안성시 공도읍 공도5로 37,경기창조고등학교,37.002094,127.17223,0.12979145092621738,공도
경기도 성남시 분당구 동판교로 124,보평고등학교,37.394283,127.11768,0.5636475417829208,판교
경기도 성남시 분당구 운중로 95,운중고등학교,37.392815,127.07389,4.453015919479999,판교
경기도 남양주시 가운로2길 115,가운고등학교,37.599445,127.1607,0.4449842419850154,가운
경기도 파주시 교하로 350,동패고등학교,37.711086,126.73438,1.70846230436885,운정
경기도 부천시 안곡로 322,역곡고등학교,37.491726,126.80961,0.6073839736939142,괴안
경기도 성남시 분당구 동판교로 257,판교고등학교,37.4,127.1,1.5273407941912958,판교
경기도 오산시 수청로 112,세교고등학교,37.178143,127.05336,1.9601926556160225,청학
경기도 용인시 기흥구 서천서로 126,서천고등학교,37.234104,127.06947,1.2832123041458303,영통
경기도 용인시 수지구 도마치로 92,성복고등학교,37.3,127.1,1.7474035147723852,수지
경기도 고양시 일산서구 대화로 100,대화고등학교,37.668682,126.73208,1.2959503292816068,대화
경기도 이천시 증신로 88,이현고등학교,37.28535,127.457695,2.91242248440202,관고
경기도 광주시 초월읍 무들로 3-25,초월고등학교,37.387684,127.28982,1.086706566373085,초월
경기도 화성시 향남읍 행정중앙2로 28 향일고등학교,향일고등학교,37.12925,126.91795,0.31940632133456354,향남
경기도 남양주시 늘을1로 127,판곡고등학교,37.66279,127.24298,1.7726889830456878,평내
경기도 수원시 영통구 도청로89번길 11,광교고등학교,37.289635,127.04877,1.2578551132489826,원천
경기도 수원시 팔달구 일월로 50,율천고등학교,37.28782,126.97893,1.643371439646909,파장
경기도 고양시 일산서구 하이파크1로 64,덕이고등학교,37.695606,126.75487,1.2211906387742097,운정
경기도 의정부시 송양로 6,송양고등학교,37.75293,127.10679,2.4177071691143444,송산
경기도 남양주시 별내5로 36,별내고등학교,37.651424,127.11714,1.458112082499508,별내
경기도 군포시 송부로 239,군포중앙고등학교,37.323845,126.937164,2.22072948152721,오금
경기도 용인시 수지구 법조로 222,상현고등학교,37.299053,127.0744,2.8383553528850007,원천
경기도 김포시 김포한강7로22번길 109,솔터고등학교,37.6,126.6,2.9526375616595444,대곶
경기도 용인시 수지구 신봉3로 45,신봉고등학교,37.327747,127.06296,3.7848778150984668,원천
경기도 평택시 비전3로 12,비전고등학교,370003.1,1270620.2,11336.337284273566,대정
경기도 안산시 상록구 시낭로 78,부곡고등학교,37.33166,126.85762,0.41791070357125626,월피
경기도 하남시 덕풍서로 11,풍산고등학교,37.0,127.2,2.990097515022559,공도
경기도 수원시 권선구 칠보로 142-1,호매실고등학교,37.26477,126.955246,2.362114853448498,고색
경기도 고양시 일산동구 위시티4로 112,고양국제고등학교,37.684063,126.80849,2.669312897249552,고봉
경기도 고양시 일산동구 위시티3로 37,저현고등학교,37.6,126.8,1.701408658502693,개화
경기도 화성시 동탄나루로 27,동탄국제고등학교,37.1,127.0,4.144018255939639,서탄
경기도 고양시 덕양구 동세로 20,고양동산고등학교,37.6,126.9,1.2319716765855029,역촌
경기도 광명시 서원로 41,광휘고등학교,37.429146,126.88191,1.3549878357641012,소하
경기도 화성시 효행로 1281-66,화성반월고등학교,37.22489,127.05511,2.013526196642548,태안
경기도 오산시 내삼미로80번길 9-10,매홀고등학교,37.169456,127.06885,1.130587626474806,청학
경기도 수원시 권선구 금곡로 127,수원칠보고등학교,37.274975,126.94484,3.688385323260428,고색
경기도 수원시 권선구 덕영대로 1190번길 130,곡정고등학교,37.241116,127.02536,1.528200890984477,남부
경기도 김포시 김포한강11로 58,운양고등학교,37.6,126.6,2.9526375616595444,대곶
경기도 파주시 광탄면 혜음로 765,한민고등학교,37.75435,126.862404,1.8885816263429658,광탄
경기도 고양시 덕양구 도래울1로 67,도래울고등학교,37.628696,126.87051,2.269550462317359,화전
경기도 양주시 옥정로7길 47,옥정고등학교,37.8,127.0,1.2111167183113183,백석
경기도 하남시 미사강변한강로 210,미사고등학교,37.570415,127.19327,1.7445427169919199,덕풍
경기도 화성시 동탄순환대로26길 21,한백고등학교,37.207752,127.11352,4.60910324370627,동탄
경기도 화성시 동탄대로시범길 167,동탄중앙고등학교,37.20129,127.11072,4.304309615506507,동탄
경기도 수원시 영통구 법조로 145,이의고등학교,37.292175,127.07119,2.278628674655449,원천
경기도 김포시 김포한강11로 242,김포제일고등학교,37.653072,126.67747,3.538052749268087,중앙
경기도 파주시 가람로21번길 27-37,지산고등학교,37.7,126.7,2.7201584770558904,교하
경기도 남양주시 순화궁로 393,별가람고등학교,37.661354,127.122,1.3522137113507122,별내
경기도 구리시 갈매순환로 75,갈매고등학교,37.6,127.1,0.16523832498890736,망우
경기도 파주시 한빛로 36,한빛고등학교,37.71348,126.75489,0.582991970634737,운정
경기도 하남시 미사강변한강로 75,미사강변고등학교,37.577724,127.18535,2.7303716409229795,덕풍
경기도 광주시 태전동로 38,태전고등학교,37.3,127.2,3.6621761358254195,포곡
경기도 용인시 처인구 포곡읍 백옥대로1898번길 34-42,용인삼계고등학교,37.29466,127.24061,1.640120432422759,포곡
경기도 용인시 처인구 고림로165번길,고림고등학교,37.247227,127.2199,2.3369327398537374,포곡
경기도 시흥시 배곧4로 94-10,배곧고등학교,37.37402,126.73252,1.8039701446778627,시흥
경기도 하남시 위례순환로 323,위례고등학교,37.4,127.1,1.5273407941912958,판교
경기도 화성시 향남읍 상신하길로274번길 22,하길고등학교,37.0,126.9,2.97412843583565,안중
경기도 성남시 수정구 위례대로 86,위례한빛고등학교,37.46732,127.1502,0.8159423265002494,위례
경기도 화성시 동탄기흥로353번길 61,이산고등학교,37.19,127.08,1.3596710655586144,동탄
경기도 화성시 동탄면 동탄신리천로1길 66,창의고등학교,37.18055,127.120926,5.590715527937318,남사
경기도 화성시 동탄산척로 93-10,정현고등학교,37.0,127.0,3.877054341648226,고덕
경기도 화성시 큰나래3길 25,새솔고등학교,37.273846,126.829414,2.3974480230124118,사동
경기도 남양주시 다산중앙로146번길 50,남양주다산고등학교,37.6,127.1,0.16523832498890736,망우
경기도 시흥시 목감둘레로 150,목감고등학교,37.37221,126.85747,2.5018928672571814,월피
강원도 춘천시 서부대성로 257,강원대학교사범대학부설고등학교,37.872814,127.74939,1.3140185149067014,현장대응과(후평)
강원도 삼척시 가곡면 가곡천로 1427,가곡고등학교,37.146343,129.20482,14.134412777633848,원덕
강원도 화천군 간동면 파로호로 945-21,간동고등학교,38.056633,127.7925,9.86077198141269,신북
강원도 횡성군 갑천면 갑천로 17,갑천고등학교,37.560463,128.11421,8.893675566795723,우천
강원도 강릉시 강릉대로587번길 68,강릉고등학교,37.78817,128.9178,1.2343138442617854,포남
강원도 강릉시 강변로 422,강릉중앙고등학교,37.758263,128.91412,0.9906579430320234,포남
강원도 강릉시 율곡로 2920-8,강릉명륜고등학교,37.76344,128.8951,1.738167987880167,내곡
강원도 강릉시 지변길 158,강릉문성고등학교,37.77561,128.86992,2.70477360573654,내곡
강원도 강릉시 용지로 107,강릉여자고등학교,37.75923,128.90344,1.3932522241443366,포남
강원도 강릉시 주문진읍 학교길 26,강릉정보공업고등학교,37.8,128.8,6.241614834238884,주문진
강원도 강릉시 화부산로8번길 37,강릉제일고등학교,37.76063,128.88972,1.2357208163852362,내곡
강원도 춘천시 동면 장학길 24,강원고등학교,37.89662,127.75719,1.6183389502675656,현장대응과(후평)
강원도 원주시 치악로 2242,강원과학고등학교,37.3,127.9,5.266935536991463,현장대응과(명륜)
강원도 강릉시 구정면 칠봉로 670-34,강원예술고등학교,37.72187,128.86458,2.7527718105839343,내곡
강원도 춘천시 자라우새길 126,강원체육고등학교,37.859028,127.69526,3.556157734823266,춘천_효자
강원도 강릉시 화부산로 89,강일여자고등학교,37.764412,128.88689,1.3876827287069988,내곡
강원도 고성군 거진읍 거탄진로 ,거진정보공업고등학교,38.44085,128.45015,0.2768894525705335,거진
강원도 강릉시 강릉대로547번길 14,경포고등학교,37.78212,128.91695,0.8194245022902908,포남
강원도 고성군 간성읍 수성로 125,고성고등학교,38.378265,128.46104,1.4316910156049627,방호구조과(간성)
강원도 정선군 고한읍 고한9길 160,고한고등학교,37.206417,128.85246,2.098069660924409,고한
강원도 인제군 기린면 창암길 20,기린고등학교,37.94715,128.3132,1.2982895453849552,기린
강원도 철원군 서면 와수1로 90,김화고등학교,38.243534,127.43356,0.24187514280790373,김화
강원도 철원군 서면 와수1로 72,김화공업고등학교,38.2428,127.43435,0.21301102059728313,김화
강원도 홍천군 내면 구룡령로 5174,내면고등학교,37.76579,128.38669,10.636255094505318,봉평
강원도 평창군 대관령면 해당화3길 24,상지대관령고등학교,37.6,128.7,5.045972069373969,대관령
강원도 원주시 북원로 2001,대성고등학교,37.328064,127.9204,2.6324574566850534,현장대응과(명륜)
강원도 고성군 현내면 화진포길 476,대진고등학교,38.48484,128.43341,3.7064986775893605,거진
강원도 평창군 대화면 대화중앙로 32-8,대화고등학교,37.492413,128.46037,1.0017917646269199,대화
강원도 삼척시 도계읍 도계느티로 69,도계고등학교,37.230145,129.05318,1.1159839886073508,도계
강원도 삼척시 도계읍 도계느티로 24,도계전산정보고등학교,37.231785,129.04811,0.6874560432214081,도계
강원도 고성군 토성면 백촌길 30-15,동광산업과학고등학교,38.294525,128.54268,1.1752594361691084,동광
강원도 동해시 청운로 112,동해광희고등학교,37.490467,129.10265,0.4770637423981996,북삼
강원도 동해시 동해대로 5367,동해삼육고등학교,37.521847,129.10011,2.093665955287365,현장대응과(천곡)
강원도 동해시 느릅재길 65,동해상업고등학교,37.543995,129.09396,1.9314011748434985,묵호
강원도 횡성군 둔내면 둔내로 22,둔내고등학교,37.511375,128.21318,0.3464532049781157,둔내
강원도 영월군 북면 문학로길 25-8,마차고등학교,37.255344,128.45119,4.9041228375479395,방호구조과(영월)
강원도 동해시 승지로 37,묵호고등학교,37.367252,126.80972,1.2335239287639752,연성
강원도 횡성군 안흥면 봉화로,민족사관고등학교,37.45819,128.14577,7.893992898223059,우천
강원도 춘천시 후석로250번길 22,봉의고등학교,37.87343,127.75429,1.6326418743208324,현장대응과(후평)
강원도 평창군 봉평면 기풍4길 27-6,봉평고등학교,37.6177,128.38141,0.5528562025927374,봉평
강원도 원주시 부론면 부귀로 35,원주금융회계고등학교,37.20814,127.752335,6.770411294835593,앙성
강원도 원주시 원문로137번길 32,북원여자고등학교,37.35491,127.93141,1.496260832596316,학성
강원도 동해시 효자남길 51,북평고등학교,37.491386,129.10742,0.15858920286443595,북삼
강원도 동해시 동굴로 55,북평여자고등학교,37.51854,129.10902,1.172053844244632,현장대응과(천곡)
강원도 화천군 사내면 포화로 1093,사내고등학교,38.064716,127.51909,15.364120340169265,김화
강원도 정선군 사북읍 소금강로 3640,사북고등학교,37.22823,128.828,1.404758990293598,사북
강원도 삼척시 사직로 22,삼일고등학교,37.432827,129.16542,1.1515258200216196,현장대응과(남양)
강원도 삼척시 사대안길 21,삼척고등학교,37.44644,129.16516,0.6752951577935984,현장대응과(남양)
강원도 삼척시 남산길 6,삼척여자고등학교,37.437325,129.1665,0.8261625208875023,현장대응과(남양)
강원도 삼척시 근덕면 삼척로 3700,삼척마이스터고등학교,37.38493,129.2243,0.5377040299753911,근덕
강원도 영월군 상동읍 태백산로 3147,상동고등학교,37.125164,128.82088,6.9259498650571025,사북
강원도 원주시 개운4길,상지여자고등학교,37.339306,127.96041,0.6136415593637069,단구
강원도 홍천군 서석면 구룡령로 2570,서석고등학교,37.710247,128.18991,0.6654754235556685,서석
강원도 영월군 영월읍 영월로 1914-11,석정여자고등학교,37.180134,128.45926,0.37490769456792616,방호구조과(영월)
강원도 춘천시 중앙로68번길 21,성수고등학교,37.88097,127.72463,0.7042036033812413,춘천_효자
강원도 춘천시 학당길 28,성수여자고등학교,37.88055,127.72405,0.6981364525126657,춘천_효자
강원도 속초시 사진용촌길 42,속초고등학교,38.225628,128.58357,2.1723488899961385,영랑
강원도 속초시 청대로 219,설악고등학교,38.185387,128.57358,0.8378960839385879,영랑
강원도 속초시 배움터길 16,속초여자고등학교,38.199722,128.56856,0.9750830316647645,현장대응과(노학)
강원도 인제군 남면 신남로 47-35,신남고등학교,37.97049,128.07912,11.747315563403959,방호구조과(인제)
강원도 철원군 갈말읍 명성로149번길 64,신철원고등학교,38.146847,127.30431,0.503755750090087,갈말
강원도 횡성군 안흥면 서동로 1121,안흥고등학교,37.412586,128.15276,8.960494404561498,우천
강원도 양구군 양구읍 박수근로 327,양구여자고등학교,38.101757,127.98126,21.018921056245034,방호구조과(인제)
강원도 양구군 양구읍 중심로 115,양구고등학교,38.100613,127.991844,19.842375118273157,방호구조과(인제)
강원도 양양군 양양읍 복개길 23-12,양양고등학교,38.07269,128.6166,0.7519385100714762,방호구조과(양양)
강원도 정선군 여량면 여량7길 42,여량고등학교,37.46879,128.72636,8.663741721435768,방호구조과(정선)
강원도 영월군 영월읍 오무개길 51,영월고등학교,37.191135,128.47188,1.5467090668963233,방호구조과(영월)
강원도 영월군 영월읍 영모전길 108,한국소방마이스터고등학교,37.18989,128.471,1.4306743108788935,방호구조과(영월)
강원도 삼척시 원덕읍 삼척로 480,원덕고등학교,37.178596,129.33154,0.19004870626832357,원덕
강원도 원주시 치악로 1765,원주고등학교,37.339565,127.95421,1.0181100872767412,단구
강원도 원주시 고문골길 54,원주공업고등학교,37.339466,128.0062,5.010731010579928,단구
강원도 원주시 치악로 1384,영서고등학교,37.31419,127.98068,2.4100772547768567,단구
강원도 원주시 북원로 1996,원주삼육고등학교,37.326225,127.9238,2.2590692538705595,현장대응과(명륜)
강원도 원주시 배울로 227,원주여자고등학교,37.336372,127.97714,1.7882003893815266,단구
강원도 원주시 문막읍 원문로 1756,원주의료고등학교,37.31398,127.82248,1.137918596062052,문막
강원도 인제군 북면 원통로 285,원통고등학교,38.128586,128.21347,6.7982031235925495,방호구조과(인제)
강원도 춘천시 봉의산길22번길 28,유봉여자고등학교,37.884193,127.73426,1.0679014246115186,현장대응과(후평)
강원도 원주시 흥업면 북원로 1800,육민관고등학교,37.309364,127.91849,3.123887226296991,현장대응과(명륜)
강원도 인제군 인제읍 인제로249번길 22,인제고등학교,38.072487,128.1768,1.1872496639264485,방호구조과(인제)
강원도 정선군 임계면 백두대간로 1313,임계고등학교,37.492382,128.84584,0.8106810409651508,임계
강원도 태백시 일광마을길 8-12,장성여자고등학교,37.125996,129.00565,1.6014878775862407,태백_장성
강원도 정선군 정선읍 봉양4길 15,정선고등학교,37.37895,128.66156,1.1514426053471278,방호구조과(정선)
강원도 정선군 정선읍 용담샛길 2,정선정보공업고등학교,37.38024,128.64711,2.757431506520248,방호구조과(정선)
강원도 강릉시 주문진읍 학교길 28,주문진고등학교,37.881313,128.83003,0.5366688062829337,주문진
강원도 영월군 주천면 주천로89번길 41,주천고등학교,37.27533,128.26309,0.7440265542495142,주천
강원도 원주시 진광길 50,진광고등학교,37.373386,127.9363,0.6161187064955496,원주_우산
강원도 평창군 진부면 솔천길 69,진부고등학교,37.63614,128.55257,1.7584500839019646,진부
강원도 태백시 상철암길 10-32,철암고등학교,37.122066,129.04495,0.11430820596269374,철암
강원도 철원군 철원읍 금학로251번안길 12,철원고등학교,38.2,127.2,11.316205828057166,영북
강원도 철원군 동송읍 이평로123번길 40,철원여자고등학교,38.204723,127.210014,10.749517927748897,영북
강원도 춘천시 중앙로68번길 37,춘천고등학교,37.881054,127.72317,0.7705465016653603,춘천_효자
강원도 춘천시 후석로462번길 53,춘천기계공업고등학교,37.89114,127.74659,0.38231678069126107,현장대응과(후평)
강원도 춘천시 영서로 2872,소양고등학교,37.90958,127.724205,2.5316214295671933,현장대응과(후평)
강원도 춘천시 신북읍 신샘밭로 363-12,춘천한샘고등학교,37.926437,127.751434,0.13889825604597833,신북
강원도 춘천시 동면 만천양지길 95,춘천여자고등학교,37.888363,127.76367,2.2636148207901323,현장대응과(후평)
강원도 태백시 평화길 8-24,태백기계공업고등학교,37.098774,129.02086,1.4636414544154865,태백_장성
강원도 평창군 평창읍 노람들길 141,평창고등학교,37.371914,128.40495,1.7947840001610522,현장대응과(평창)
강원도 삼척시 하장면 백두대간로 2600,하장고등학교,37.35284,128.93535,13.211023566430741,고한
강원도 정선군 신동읍 함백로 376,함백고등학교,37.21037,128.66373,1.9780012524855908,신동
강원도 홍천군 홍천읍 석화로 109-10,홍천고등학교,37.698208,127.89109,1.3310325673650991,현장대응과(홍천)
강원도 홍천군 홍천읍 홍천로 678-15,홍천농업고등학교,37.706245,127.91071,1.3839993980332774,현장대응과(홍천)
강원도 홍천군 홍천읍 꽃뫼로 71,홍천여자고등학교,37.69162,127.881256,2.3389878856041206,현장대응과(홍천)
강원도 홍천군 남면 새작들길 11,강원생활과학고등학교,37.608498,127.770096,15.747761699280012,현장대응과(홍천)
강원도 화천군 하남면 춘화로 3348-9,화천고등학교,38.096848,127.70755,12.446329526688828,신북
강원도 화천군 화천읍 상승로 69,화천정보산업고등학교,38.10725,127.704636,13.224168781563643,신북
강원도 태백시 번영로 179,황지고등학교,37.160778,128.98482,0.5244684285008293,현장대응과(황지)
강원도 태백시 문화로1길 1,황지정보산업고등학교,37.16848,128.98764,0.7200864353013805,현장대응과(황지)
강원도 횡성군 횡성읍 교항로 33,횡성고등학교,37.485798,127.97847,0.5021969134753328,방호구조과(횡성)
강원도 횡성군 횡성읍 횡성로 252,횡성여자고등학교,37.47598,127.98165,1.0700019007153347,방호구조과(횡성)
강원도 원주시 치악고교길 16,치악고등학교,37.31563,127.95857,1.0669164309968724,단구
강원도 춘천시 동산면 새술막길 630,전인고등학교,37.78789,127.75116,4.549912897971834,석사
강원도 홍천군 내촌면 동창로 207,팔렬고등학교,37.7834,128.15103,6.084890390744813,서석
강원도 춘천시 서면 박사로 1025,강원애니고등학교,37.90603,127.69962,3.811217945006164,춘천_효자
강원도 원주시 문막읍 문막시장1길 58,문막고등학교,37.305553,127.81491,0.14819638862787546,문막
강원도 양구군 양구읍 금강산로 437-12,강원외국어고등학교,38.1201,127.9906,20.20290808779777,방호구조과(인제)
강원도 횡성군 둔내면 경강로 4119,현천고등학교,37.485977,128.1707,4.836561929740793,둔내
충청북도 청주시 흥덕구 강내면 태성탑연로,한국교원대학교부설고등학교,36.612404,127.35582,5.954707816967536,부강
충청북도 청주시 흥덕구 장구봉로41번길 12,충북대학교사범대학부설고등학교,36.622913,127.43892,0.360505558328176,서부(충북)_중앙
충청북도 진천군 광혜원면 덕성산로 56,광혜원고등학교,36.993523,127.43037,0.7101524307024168,광혜원
충청북도 괴산군 괴산읍 읍내로 106,괴산고등학교,36.796036,127.78033,2.4749340016072425,괴산_중앙
충청북도 음성군 금왕읍 무극로 393-1,충북반도체고등학교,36.994366,127.606316,1.3045507094916713,음성_중앙
충청북도 청주시 상당구 호미로233번길 65,금천고등학교,36.6,127.5,1.5310870895083193,동부(충북)_중앙
충청북도 단양군 단양읍 수변로 2,단양고등학교,36.9,128.3,9.053740235575887,매포
충청북도 단양군 단성면 북상하리길 69,한국호텔관광고등학교,36.9,128.3,9.053740235575887,매포
충청북도 청주시 상당구 대성로 220,대성여자상업고등학교,36.645355,127.49231,0.2956531878521619,북문
충청북도 충주시 안림로 43,충주대원고등학교,36.97424,127.95091,2.751646008669221,충주_남부
충북 음성군 감곡면 매괴길 10,매괴고등학교,37.1207,127.64055,0.668218072002223,감곡
충청북도 괴산군 불정면 한불로청덕1길 50-15,목도고등학교,36.8712,127.851074,7.020914896665938,괴산_중앙
충청북도 청주시 상당구 미원면 미원초정로 27,충북에너지고등학교,36.6398,127.65715,12.94430715101889,증평_중앙
충청북도 보은군 보은읍 보은로 17,보은고등학교,36.475338,127.720535,0.20293649814285541,보은_중앙
충청북도 보은군 보은읍 보은로 223,보은여자고등학교,36.49409,127.71568,1.363386904259255,보은_중앙
충청북도 보은군 보은읍 자영고길 10,충북생명산업고등학교,36.492146,127.716446,1.206237862518624,보은_중앙
충청북도 보은군 보은읍 성주길 27,보은정보고등학교,36.4,127.7,5.781733757211444,보은_중앙
충청북도 청주시 상당구 월평로238번길 3-10,상당고등학교,36.60686,127.50933,1.8712519947652535,동부(충북)_중앙
충청북도 청주시 서원구 2순환로 1572,세광고등학교,36.60315,127.45304,1.9341730606713219,서부(충북)_남부
충청북도 제천시 세명로 88,세명고등학교,37.183033,128.19809,2.2512853553487795,제천_중앙
충청북도 청주시 청원구 율봉로 229,청주신흥고등학교,36.66965,127.49652,0.7174168412668644,율량
충청북도 청주시 흥덕구 옥산면 환희길 277,양업고등학교,36.671375,127.34739,7.900219481260562,조치원
충청북도 영동군 영동읍 계산로 122,영동고등학교,36.16955,127.78887,0.2675155079786886,영동_중앙
충청북도 영동군 영동읍 학산영동로 1213,영동산업과학고등학교,36.172203,127.77086,2.072982553722854,영동_중앙
충청북도 영동군 영동읍 대학로 10,영동미래고등학교,36.179016,127.77937,1.4112059638426713,영동_중앙
충청북도 청주시 청원구 오창읍 괴정1길 10,오창고등학교,36.734005,127.46078,3.463713284283019,오창
충청북도 옥천군 옥천읍 중앙로 115,옥천고등학교,36.307957,127.57008,0.4572615554624033,옥천_중앙
충청북도 옥천군 옥천읍 중앙로 144,충북산업과학고등학교,36.309246,127.57659,0.2802018298917948,옥천_중앙
충청북도 청주시 서원구 무심서로 375,운호고등학교,36.625053,127.48518,1.1111761041948593,동부(충북)_중앙
충청북도 음성군 음성읍 중앙로 109-16,음성고등학교,36.933838,127.68662,0.9302516091833076,음성
충청북도 제천시 단양로10길 160,제천산업고등학교,37.120384,128.2339,3.3174680901673286,화산
충청북도 청주시 상당구 영운로 126,일신여자고등학교,36.626904,127.496864,0.45801163564365927,동부(충북)_중앙
충청북도 제천시 칠성로 105,제천고등학교,37.1,128.2,1.361723565604494,화산
충청북도 제천시 봉양읍 팔송로 84,제천디지털전자고등학교,37.1408,128.11548,1.5939420550211727,제천_봉양
충청북도 제천시 의병대로 177,제천제일고등학교,37.134987,128.22064,1.964784669839933,제천_중앙
충청북도 제천시 의병대로 243,제천상업고등학교,37.13365,128.22844,2.5393740175261232,제천_중앙
충청북도 제천시 내제로6길 13,제천여자고등학교,37.13619,128.20412,1.2051836835934895,화산
충청북도 충주시 주덕읍 창전길 223,주덕고등학교,36.97286,127.78615,9.989036594152505,앙성
충청북도 충주시 방아길 20,충주중산고등학교,36.94608,127.93847,1.4759374737358473,충주_남부
충청북도 증평군 증평읍 광장로 180,증평공업고등학교,36.7,127.5,2.542178546767478,율량
충청북도 증평군 증평읍 중앙로 132,증평정보고등학교,36.777496,127.577675,1.0104106290399457,증평_중앙
충청북도 진천군 진천읍 문화12길 48,진천고등학교,36.85372,127.45026,1.6336207136095606,진천_중앙
충청북도 진천군 진천읍 남산4길 13,한국바이오마이스터고등학교,36.851414,127.43931,1.4512081994096413,진천_중앙
충청북도 진천군 진천읍 문화3길 25,진천상업고등학교,36.848022,127.44366,1.6895395415322827,진천_중앙
충청북도 옥천군 청산면 청산로 92,청산고등학교,36.34934,127.7947,1.5155819526777514,청산
충청북도 청주시 상당구 원봉로 75,청석고등학교,36.61521,127.50611,1.3101593987976123,동부(충북)_중앙
충청북도 청주시 흥덕구 사직대로 79,청주고등학교,36.63604,127.45525,1.9042709456478772,서부(충북)_사직
충청북도 청주시 상당구 교서로 17,청주공업고등학교,36.63859,127.4855,0.5900233309345063,북문
충청북도 청주시 청원구 내덕로 45,청주농업고등학교,36.658527,127.48543,0.7502769657373551,율량
충청북도 청주시 청원구 대성로300번길 18,청주대성고등학교,36.653786,127.490685,0.7149311966695571,북문
